id,university,typical,subject,start,end,term,first_result,interview_date,final_result
459,동국대학교,학생부종합전형,가정교육과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 8일,11월 25일,12월 12일
460,홍익대학교,학생부종합전형,서울캠퍼스자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
461,홍익대학교,학생부종합전형,건설도시공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
462,홍익대학교,학생부종합전형,전자전기공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
463,홍익대학교,학생부종합전형,신소재화공시스템공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
464,홍익대학교,학생부종합전형,정보컴퓨터공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
465,홍익대학교,학생부종합전형,기계시스템지다인공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
466,홍익대학교,학생부종합전형,건축학전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
467,홍익대학교,학생부종합전형,실내건축학전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
468,홍익대학교,학생부종합전형,수학교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
469,홍익대학교,학생부종합전형,국어교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
470,홍익대학교,학생부종합전형,영어교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
471,홍익대학교,학생부종합전형,역사교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
472,홍익대학교,학생부종합전형,교육학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
473,홍익대학교,학생부종합전형,경영학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
474,홍익대학교,학생부종합전형,영어영문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
475,홍익대학교,학생부종합전형,독어독문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
476,홍익대학교,학생부종합전형,불어불문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
477,홍익대학교,학생부종합전형,국어국문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
478,홍익대학교,학생부종합전형,법학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
479,홍익대학교,학생부종합전형,경제학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
480,홍익대학교,학생부종합전형,예술학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
481,홍익대학교,학생부종합전형,동양화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
482,홍익대학교,학생부종합전형,회화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
483,홍익대학교,학생부종합전형,판화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
484,홍익대학교,학생부종합전형,조소과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
485,홍익대학교,학생부종합전형,디자인학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
486,홍익대학교,학생부종합전형,금속조형디자인학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
487,홍익대학교,학생부종합전형,도예유리과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
488,홍익대학교,학생부종합전형,목조형가구학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
489,홍익대학교,학생부종합전형,섬유미술패션디자인과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
490,홍익대학교,학생부종합전형,미술대학자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
491,홍익대학교,학생부종합전형,디자인경영융합학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
492,홍익대학교,학생부종합전형,세종캠퍼스자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
493,홍익대학교,학생부종합전형,과학기술대학자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
494,홍익대학교,학생부종합전형,전자전기융합공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
495,홍익대학교,학생부종합전형,소프트웨어융합학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
496,홍익대학교,학생부종합전형,재료공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
497,홍익대학교,학생부종합전형,건축공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
498,홍익대학교,학생부종합전형,기계정보공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
499,홍익대학교,학생부종합전형,조선해양공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
500,홍익대학교,학생부종합전형,바이오화학공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
501,홍익대학교,학생부종합전형,게임학부소프트웨어학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
502,홍익대학교,학생부종합전형,상경학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
503,홍익대학교,학생부종합전형,광고홍보학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
504,홍익대학교,학생부종합전형,디자인컨버전스학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
505,홍익대학교,학생부종합전형,영상애니메이션학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
506,홍익대학교,학생부종합전형,게임학부컴퓨터그래픽디자인학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
507,홍익대학교,학생부종합전형,산업스포츠학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
508,홍익대학교,학생부교과전형,서울캠퍼스자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
509,홍익대학교,학생부교과전형,건설도시공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
510,홍익대학교,학생부교과전형,전자전기공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
511,홍익대학교,학생부교과전형,신소재화공시스템공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
512,홍익대학교,학생부교과전형,정보컴퓨터공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
513,홍익대학교,학생부교과전형,기계시스템지다인공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
514,홍익대학교,학생부교과전형,건축학전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
515,홍익대학교,학생부교과전형,실내건축학전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
516,홍익대학교,학생부교과전형,수학교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
517,홍익대학교,학생부교과전형,국어교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
518,홍익대학교,학생부교과전형,영어교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
519,홍익대학교,학생부교과전형,역사교육과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
520,홍익대학교,학생부교과전형,교육학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
521,홍익대학교,학생부교과전형,경영학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
522,홍익대학교,학생부교과전형,영어영문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
523,홍익대학교,학생부교과전형,독어독문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
524,홍익대학교,학생부교과전형,불어불문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
525,홍익대학교,학생부교과전형,국어국문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
526,홍익대학교,학생부교과전형,법학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
527,홍익대학교,학생부교과전형,경제학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
528,홍익대학교,학생부교과전형,예술학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
529,홍익대학교,학생부교과전형,동양화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
530,홍익대학교,학생부교과전형,회화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
531,홍익대학교,학생부교과전형,판화과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
532,홍익대학교,학생부교과전형,조소과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
533,홍익대학교,학생부교과전형,디자인학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
534,홍익대학교,학생부교과전형,금속조형디자인학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
535,홍익대학교,학생부교과전형,도예유리과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
536,홍익대학교,학생부교과전형,목조형가구학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
537,홍익대학교,학생부교과전형,섬유미술패션디자인과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
538,홍익대학교,학생부교과전형,미술대학자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
539,홍익대학교,학생부교과전형,디자인경영융합학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
540,홍익대학교,학생부교과전형,세종캠퍼스자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
541,홍익대학교,학생부교과전형,과학기술대학자율전공,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
542,홍익대학교,학생부교과전형,전자전기융합공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
543,홍익대학교,학생부교과전형,소프트웨어융합학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
544,홍익대학교,학생부교과전형,재료공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
545,홍익대학교,학생부교과전형,건축공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
546,홍익대학교,학생부교과전형,기계정보공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
547,홍익대학교,학생부교과전형,조선해양공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
548,홍익대학교,학생부교과전형,바이오화학공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
549,홍익대학교,학생부교과전형,게임학부소프트웨어학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
550,홍익대학교,학생부교과전형,상경학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
551,홍익대학교,학생부교과전형,광고홍보학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
552,홍익대학교,학생부교과전형,디자인컨버전스학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
553,홍익대학교,학생부교과전형,영상애니메이션학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
554,홍익대학교,학생부교과전형,게임학부컴퓨터그래픽디자인학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
555,홍익대학교,학생부교과전형,산업스포츠학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,no,no,12월 14일
556,국민대학교,학생부교과전형,국어국문학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
557,국민대학교,학생부교과전형,글로벌한국어학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
558,국민대학교,학생부교과전형,영어영문학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
559,국민대학교,학생부교과전형,중국어문학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
560,국민대학교,학생부교과전형,중국정경학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
561,국민대학교,학생부교과전형,한국역사학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
562,국민대학교,학생부교과전형,유라시아학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
563,국민대학교,학생부교과전형,일본학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
564,국민대학교,학생부교과전형,행정학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
565,국민대학교,학생부교과전형,정치외교학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
566,국민대학교,학생부교과전형,사회학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
567,국민대학교,학생부교과전형,미디어학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
568,국민대학교,학생부교과전형,광고홍보학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
569,국민대학교,학생부교과전형,교육학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
570,국민대학교,학생부교과전형,법학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
571,국민대학교,학생부교과전형,경제학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
572,국민대학교,학생부교과전형,국제통상학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
573,국민대학교,학생부교과전형,경영학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
574,국민대학교,학생부교과전형,빅데이터경영통계학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
575,국민대학교,학생부교과전형,경영정보학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
576,국민대학교,학생부교과전형,파이낸스보험경영학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
577,국민대학교,학생부교과전형,회계학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
578,국민대학교,학생부교과전형,빅데이터경영통계학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
579,국민대학교,학생부교과전형,기계금속재료학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
580,국민대학교,학생부교과전형,전자화학재료학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
581,국민대학교,학생부교과전형,기계시스템공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
582,국민대학교,학생부교과전형,융합기계공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
583,국민대학교,학생부교과전형,에너지기계공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
584,국민대학교,학생부교과전형,건설시스템공학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
585,국민대학교,학생부교과전형,융합전자공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
586,국민대학교,학생부교과전형,전자시스템공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
587,국민대학교,학생부교과전형,에너지전자융합과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
588,국민대학교,학생부교과전형,소프트웨어학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
589,국민대학교,학생부교과전형,자동차공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
590,국민대학교,학생부교과전형,자동차아이티융합학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
591,국민대학교,학생부교과전형,산림환경시스템학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
592,국민대학교,학생부교과전형,임산생명공학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
593,국민대학교,학생부교과전형,나노전자물리학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
594,국민대학교,학생부교과전형,응용화학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
595,국민대학교,학생부교과전형,식품영양학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
596,국민대학교,학생부교과전형,정보보안암호수학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
597,국민대학교,학생부교과전형,바이오발효융합학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
598,국민대학교,학생부교과전형,건축학부,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
599,국민대학교,학생부교과전형,시각디자인학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
600,국민대학교,학생부교과전형,공간디자인학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
601,국민대학교,학생부교과전형,영상디자인학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
602,국민대학교,학생부교과전형,스포츠산업레저학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
603,국민대학교,학생부교과전형,스포츠건강재활학과,9월 10일,9월 12일,9월 10일부터 9월 12일까지,11월 13일,11월 18일,12월 4일
604,숭실대학교,에스에스유미래인재전형,기독교학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
605,숭실대학교,에스에스유미래인재전형,국어국문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
606,숭실대학교,에스에스유미래인재전형,영어영문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
607,숭실대학교,에스에스유미래인재전형,독어독문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
608,숭실대학교,에스에스유미래인재전형,불어불문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
609,숭실대학교,에스에스유미래인재전형,중어중문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
610,숭실대학교,에스에스유미래인재전형,일어일문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
611,숭실대학교,에스에스유미래인재전형,철학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
612,숭실대학교,에스에스유미래인재전형,사학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
613,숭실대학교,에스에스유미래인재전형,법학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
614,숭실대학교,에스에스유미래인재전형,국제법무학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
615,숭실대학교,에스에스유미래인재전형,사회복지학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
616,숭실대학교,에스에스유미래인재전형,행정학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
617,숭실대학교,에스에스유미래인재전형,정치외교학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
618,숭실대학교,에스에스유미래인재전형,정보사회학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
619,숭실대학교,에스에스유미래인재전형,언론홍보학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
620,숭실대학교,에스에스유미래인재전형,평생교육학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
621,숭실대학교,에스에스유미래인재전형,경제학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
622,숭실대학교,에스에스유미래인재전형,글로벌통상학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
623,숭실대학교,에스에스유미래인재전형,경영학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
624,숭실대학교,에스에스유미래인재전형,회계학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
625,숭실대학교,에스에스유미래인재전형,벤처중소기업학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
626,숭실대학교,에스에스유미래인재전형,금융학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
627,숭실대학교,에스에스유미래인재전형,수학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
628,숭실대학교,에스에스유미래인재전형,물리학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
629,숭실대학교,에스에스유미래인재전형,화학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
630,숭실대학교,에스에스유미래인재전형,정보통계보험수리학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
631,숭실대학교,에스에스유미래인재전형,의생명시스템학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
632,숭실대학교,에스에스유미래인재전형,화학공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
633,숭실대학교,에스에스유미래인재전형,유기신소재파이버공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
634,숭실대학교,에스에스유미래인재전형,전기공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
635,숭실대학교,에스에스유미래인재전형,기계공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
636,숭실대학교,에스에스유미래인재전형,산업정보시스템공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
637,숭실대학교,에스에스유미래인재전형,건축학건축공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
638,숭실대학교,에스에스유미래인재전형,실내건축학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
639,숭실대학교,에스에스유미래인재전형,컴퓨터학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
640,숭실대학교,에스에스유미래인재전형,전자공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
641,숭실대학교,에스에스유미래인재전형,아이티융합과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
642,숭실대학교,에스에스유미래인재전형,글로벌미디어학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
643,숭실대학교,에스에스유미래인재전형,소프트웨어학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
644,숭실대학교,에스에스유미래인재전형,스마트시스템소프트웨어학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 23일,10월 27일,11월 10일
645,광운대학교,광운참빛인재전형,전자공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
646,광운대학교,광운참빛인재전형,전자통신공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
647,광운대학교,광운참빛인재전형,전자융합공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
648,광운대학교,광운참빛인재전형,전기공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
649,광운대학교,광운참빛인재전형,전자재료공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
650,광운대학교,광운참빛인재전형,로봇학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
651,광운대학교,광운참빛인재전형,컴퓨터정보공학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
652,광운대학교,광운참빛인재전형,소프트웨어학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
653,광운대학교,광운참빛인재전형,정보융합학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
654,광운대학교,광운참빛인재전형,건축학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
655,광운대학교,광운참빛인재전형,건축공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
656,광운대학교,광운참빛인재전형,화학공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
657,광운대학교,광운참빛인재전형,환경공학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
658,광운대학교,광운참빛인재전형,수학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
659,광운대학교,광운참빛인재전형,전자바이오물리학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
660,광운대학교,광운참빛인재전형,화학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
661,광운대학교,광운참빛인재전형,국어국문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
662,광운대학교,광운참빛인재전형,영어영문학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
663,광운대학교,광운참빛인재전형,미디어영상학부,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
664,광운대학교,광운참빛인재전형,산업심리학과,9월 10일,9월 14일,9월 10일부터 9월 14일까지,10월 31일,11월 3일,11월 9일
